Country,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.9,1.0
Belgium,0.5464533107769222,0.5481618840634754,0.5500621830886092,0.5521836825624653,0.5545595586411463,0.557224892563922,0.560211284033645,0.563533193266024,0.5671572130266108,0.5633556365669451,0.5468716995005446
Bulgaria,0.6348438144666282,0.6372822087163638,0.640064577719923,0.6432711848478337,0.6470105975960246,0.6514344616623212,0.6567639469822546,0.6633424897268522,0.6717600912298375,0.6757216197126092,0.6749141955763998
Czechia,0.600890957739091,0.6033843345618483,0.6061934713946416,0.6093779334348733,0.6130102780364612,0.617176659383827,0.621971764690405,0.6274734266705305,0.6336398630652428,0.6323093601162223,0.6124805425586153
Denmark,0.43034068462273134,0.43272026939035746,0.43542554160688074,0.43852886682058434,0.44212621548150116,0.4463481143840855,0.45137797697552995,0.45748548840971803,0.4650951113469822,0.46741292526031447,0.45917373814560647
Germany,0.46965593261169825,0.4729368684653014,0.4766417954367429,0.48085545367970745,0.4856848504899709,0.4912652080266675,0.4977648941992028,0.5053800751105403,0.5142715296897252,0.5152908236825837,0.4932138047145574
Estonia,0.4799962455910187,0.481879789811702,0.4840099067431862,0.4864395969132631,0.48923949254582155,0.492507435291213,0.49638742278141096,0.5011145487917686,0.5071527807076385,0.508288770499895,0.5078829136710562
Greece,0.5535037109141916,0.5560143906081663,0.558862849638381,0.5621238416861282,0.5658973716190249,0.5703219107387948,0.5755990401385132,0.582046516482545,0.5902395333426825,0.5940085102220737,0.594463506588981
Spain,0.5440266380548621,0.5468182977282148,0.5499768343347061,0.5535790785658954,0.5577249389536265,0.5625471265690214,0.5682271668915361,0.5750255013908208,0.5833544151598212,0.5865249458448987,0.5838346104750369
France,0.5026204413757288,0.5048845469269783,0.5074412846415323,0.5103510325454036,0.5136921843213869,0.5175688627353399,0.5221238770452106,0.5275636491320075,0.5342185712542815,0.5341102285622785,0.5242909611225919
Croatia,0.9322116436687395,0.9285467890550778,0.9243910499663666,0.919633202372936,0.9141219446864384,0.9076427698427487,0.8998731472354226,0.8902832996161774,0.8778708736592478,0.8571617095505012,0.8138606001269711
Ireland,0.9044275062781744,0.9027597963779437,0.900924815024139,0.8989028982574452,0.8966755216940603,0.8942304497461407,0.8915741432870774,0.888762854302424,0.8859879965113566,0.8815793251356221,0.8744081841744425
Italy,0.44678579822736014,0.45017672176475376,0.4540203758468582,0.4584127128958808,0.4634781166508447,0.46938003125578215,0.4763355332381211,0.48463228569137307,0.49462777602069463,0.49659956657780097,0.47926957456862385
Cyprus,0.31151389483694203,0.3116037219713827,0.3117339714009377,0.31192500902546105,0.3122106913765302,0.312650415487303,0.3133559086900495,0.31455810228851894,0.31680379126174674,0.3217027131391885,0.3364942976317594
Latvia,0.9478128620823316,0.9463213053400019,0.9446164230398627,0.9426416285328034,0.9403141772848109,0.9375053461317022,0.9339976875493607,0.929380549937048,0.9227477210509354,0.909859670445111,0.8766918245366557
Lithuania,0.7753265864783621,0.7647474356773905,0.7528906145987238,0.7395178726323559,0.7243313057306849,0.7069556181762559,0.686915605265536,0.663610005322999,0.6601823783882242,0.6615111997373844,0.6520446984808539
Luxembourg,0.5188029859482479,0.5202216437403335,0.5217944574578686,0.5235430768538348,0.5254904527869508,0.5276579642092432,0.5300582464055689,0.5326785138577802,0.5354461349613446,0.5306838584667191,0.5143388131136026
Hungary,0.6291211390342093,0.6318110278449588,0.6348684687293271,0.6383742195587739,0.6424346062454457,0.6471926772523834,0.6528462099089845,0.6596795094887413,0.6681315385240237,0.6715049715221786,0.6685917285714311
Malta,0.4232162704746323,0.4280652644926644,0.4336217511106475,0.44005719773905405,0.4476060124866452,0.4565996445656966,0.46752835561463413,0.4811657538312262,0.49886515607220866,0.5135600064765264,0.5294569515921255
Netherlands,0.515933586956359,0.5191629588466006,0.522795855651343,0.5269078811044547,0.5315918660106249,0.5369605458773683,0.5431463003486147,0.5502904708854084,0.5585007855119829,0.560206020844291,0.5503169184071373
Austria,0.4060846403824977,0.4071994176146013,0.40842323465101427,0.40976727995820067,0.41124069072908415,0.4128462386006462,0.4145706863073091,0.41636260423148386,0.41807859959910165,0.41182868748395907,0.39304940744679
Poland,0.6473501081662472,0.6417084127170083,0.6441359921852247,0.6468885149961179,0.6500326035156855,0.653652708820145,0.6578564496740755,0.6627819677112757,0.6686142945340375,0.6681658249990363,0.6588942499428698
Portugal,0.49921659599531004,0.49973014539937277,0.5002489423078442,0.5007538995657704,0.5012104958056794,0.5015560132549971,0.5016741672372043,0.5013418922349411,0.5001123590473558,0.489556309097308,0.46466913039052987
Romania,0.8542559149275779,0.8459858007995831,0.8367553494461327,0.8263978938654244,0.8147110814534695,0.801450537290338,0.7863262845985455,0.7690097838679271,0.7491738274469908,0.7383491319561812,0.7383491319561812
Slovenia,0.6020935372030408,0.6045023491864644,0.6072294851217946,0.6103401621909699,0.6139170652298086,0.618064850465977,0.6229131588611316,0.6286092405367778,0.6352601111679441,0.6350833939755935,0.6204821205039385
Slovakia,0.807562736472517,0.7981322655065998,0.7875903617412539,0.7757358690341669,0.7623184939840264,0.7470234423811891,0.7294488917226319,0.7090675710724873,0.7035520152839474,0.7078218891607828,0.6979818647268561
Finland,0.509137802110108,0.5041121523910845,0.49852646232897,0.49229213759842505,0.4853066005743229,0.4774553901516951,0.4686219563364755,0.45871792369238856,0.4477685933841035,0.4306641186991226,0.40136849855772555
